YM,CODEBASE,kW,COUNT,CITY,AREA,CODE1,CODE2,VILLCODE
10506,A6301-0101-00,40,1,臺北市,松山區,A6301-10-001,A6301-10,A6301-004-00
10507,A6301-0102-00,14063,4,臺北市,松山區,A6301-09-004,A6301-09,A6301-003-00
10506,A6301-0103-00,73986,74,臺北市,松山區,A6301-16-003,A6301-16,A6301-005-00
10507,A6301-0104-00,108458,96,臺北市,松山區,A6301-09-005,A6301-09,A6301-003-00
10506,A6301-0104-00,92,2,臺北市,松山區,A6301-09-005,A6301-09,A6301-003-00
10507,A6301-0105-00,197081,135,臺北市,松山區,A6301-14-001,A6301-14,A6301-016-00
10506,A6301-0105-00,80,2,臺北市,松山區,A6301-14-001,A6301-14,A6301-016-00
10507,A6301-0106-00,208922,183,臺北市,松山區,A6301-15-002,A6301-15,A6301-016-00
10507,A6301-0107-00,85655,62,臺北市,松山區,A6301-10-002,A6301-10,A6301-003-00
10507,A6301-0108-00,98904,75,臺北市,松山區,A6301-10-001,A6301-10,A6301-004-00
10506,A6301-0109-00,60252,72,臺北市,松山區,A6301-16-003,A6301-16,A6301-005-00
10507,A6301-0110-00,112609,69,臺北市,松山區,A6301-10-002,A6301-10,A6301-003-00
10507,A6301-0111-00,71856,81,臺北市,松山區,A6301-09-006,A6301-09,A6301-003-00
10506,A6301-0111-00,257,1,臺北市,松山區,A6301-09-006,A6301-09,A6301-003-00
10507,A6301-0113-00,63875,12,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10506,A6301-0113-00,194914,200,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10507,A6301-0114-00,198167,142,臺北市,松山區,A6301-11-003,A6301-11,A6301-006-00
10507,A6301-0115-00,124046,94,臺北市,松山區,A6301-09-007,A6301-09,A6301-003-00
10507,A6301-0116-00,65417,76,臺北市,松山區,A6301-12-001,A6301-12,A6301-010-00
10506,A6301-0116-00,596,1,臺北市,松山區,A6301-12-001,A6301-12,A6301-010-00
10507,A6301-0117-00,149096,117,臺北市,松山區,A6301-10-003,A6301-10,A6301-004-00
10506,A6301-0117-00,1440,1,臺北市,松山區,A6301-10-003,A6301-10,A6301-004-00
10506,A6301-0118-00,60074,71,臺北市,松山區,A6301-16-004,A6301-16,A6301-005-00
10507,A6301-0119-00,78609,80,臺北市,松山區,A6301-09-006,A6301-09,A6301-003-00
10506,A6301-0119-00,186,1,臺北市,松山區,A6301-09-006,A6301-09,A6301-003-00
10507,A6301-0120-00,83229,52,臺北市,松山區,A6301-15-007,A6301-15,A6301-016-00
10506,A6301-0120-00,4295,3,臺北市,松山區,A6301-15-007,A6301-15,A6301-016-00
10507,A6301-0121-00,98819,85,臺北市,松山區,A6301-08-005,A6301-08,A6301-006-00
10507,A6301-0122-00,2562,1,臺北市,松山區,A6301-16-004,A6301-16,A6301-005-00
10506,A6301-0122-00,61775,78,臺北市,松山區,A6301-16-004,A6301-16,A6301-005-00
10507,A6301-0123-00,105809,119,臺北市,松山區,A6301-10-004,A6301-10,A6301-004-00
10507,A6301-0124-00,120230,97,臺北市,松山區,A6301-09-008,A6301-09,A6301-003-00
10507,A6301-0125-00,54339,61,臺北市,松山區,A6301-08-005,A6301-08,A6301-006-00
10507,A6301-0126-00,143928,142,臺北市,松山區,A6301-15-003,A6301-15,A6301-016-00
10507,A6301-0127-00,2529,5,臺北市,松山區,A6301-16-005,A6301-16,A6301-007-00
10507,A6301-0128-00,46405,51,臺北市,松山區,A6301-09-010,A6301-09,A6301-003-00
10506,A6301-0128-00,1462,2,臺北市,松山區,A6301-09-010,A6301-09,A6301-003-00
10507,A6301-0129-00,109926,68,臺北市,松山區,A6301-09-009,A6301-09,A6301-003-00
10506,A6301-0129-00,1248,2,臺北市,松山區,A6301-09-009,A6301-09,A6301-003-00
10507,A6301-0130-00,79579,78,臺北市,松山區,A6301-10-006,A6301-10,A6301-003-00
10507,A6301-0131-00,98443,114,臺北市,松山區,A6301-11-004,A6301-11,A6301-006-00
10507,A6301-0132-00,333741,161,臺北市,松山區,A6301-14-002,A6301-14,A6301-016-00
10506,A6301-0132-00,267,1,臺北市,松山區,A6301-14-002,A6301-14,A6301-016-00
10507,A6301-0133-00,26867,4,臺北市,松山區,A6301-16-006,A6301-16,A6301-005-00
10506,A6301-0133-00,117081,131,臺北市,松山區,A6301-16-006,A6301-16,A6301-005-00
10507,A6301-0134-00,115392,95,臺北市,松山區,A6301-17-001,A6301-17,A6301-004-00
10507,A6301-0135-00,329592,210,臺北市,松山區,A6301-13-006,A6301-13,A6301-016-00
10507,A6301-0136-00,162957,133,臺北市,松山區,A6301-15-004,A6301-15,A6301-016-00
10507,A6301-0137-00,101403,91,臺北市,松山區,A6301-10-005,A6301-10,A6301-003-00
10507,A6301-0138-00,179940,132,臺北市,松山區,A6301-15-005,A6301-15,A6301-016-00
10506,A6301-0138-00,2523,1,臺北市,松山區,A6301-15-005,A6301-15,A6301-016-00
10507,A6301-0139-00,93905,78,臺北市,松山區,A6301-08-006,A6301-08,A6301-006-00
10506,A6301-0139-00,260,3,臺北市,松山區,A6301-08-006,A6301-08,A6301-006-00
10507,A6301-0140-00,491550,107,臺北市,松山區,A6301-12-002,A6301-12,A6301-010-00
10506,A6301-0140-00,3183,2,臺北市,松山區,A6301-12-002,A6301-12,A6301-010-00
10507,A6301-0141-00,144979,96,臺北市,松山區,A6301-17-002,A6301-17,A6301-004-00
10507,A6301-0142-00,66989,69,臺北市,松山區,A6301-12-003,A6301-12,A6301-010-00
10507,A6301-0143-00,74804,100,臺北市,松山區,A6301-08-006,A6301-08,A6301-006-00
10507,A6301-0144-00,46874,45,臺北市,松山區,A6301-09-010,A6301-09,A6301-003-00
10507,A6301-0145-00,140638,122,臺北市,松山區,A6301-18-001,A6301-18,A6301-003-00
10506,A6301-0145-00,997,5,臺北市,松山區,A6301-18-001,A6301-18,A6301-003-00
10507,A6301-0146-00,204322,170,臺北市,松山區,A6301-12-004,A6301-12,A6301-010-00
10507,A6301-0147-00,130433,79,臺北市,松山區,A6301-15-008,A6301-15,A6301-016-00
10506,A6301-0147-00,8889,2,臺北市,松山區,A6301-15-008,A6301-15,A6301-016-00
10507,A6301-0148-00,166093,138,臺北市,松山區,A6301-15-006,A6301-15,A6301-016-00
10507,A6301-0149-00,3641,1,臺北市,松山區,A6301-16-006,A6301-16,A6301-005-00
10506,A6301-0149-00,102584,113,臺北市,松山區,A6301-16-006,A6301-16,A6301-005-00
10507,A6301-0150-00,90619,81,臺北市,松山區,A6301-10-007,A6301-10,A6301-003-00
10507,A6301-0151-00,499538,138,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10506,A6301-0151-00,8077,5,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10507,A6301-0152-00,54019,30,臺北市,松山區,A6301-13-008,A6301-13,A6301-016-00
10507,A6301-0153-00,70758,73,臺北市,松山區,A6301-10-008,A6301-10,A6301-003-00
10506,A6301-0153-00,142,2,臺北市,松山區,A6301-10-008,A6301-10,A6301-003-00
10507,A6301-0154-00,201366,155,臺北市,松山區,A6301-13-008,A6301-13,A6301-016-00
10506,A6301-0154-00,2989,3,臺北市,松山區,A6301-13-008,A6301-13,A6301-016-00
10507,A6301-0155-00,73819,67,臺北市,松山區,A6301-16-005,A6301-16,A6301-007-00
10507,A6301-0156-00,124799,79,臺北市,松山區,A6301-18-002,A6301-18,A6301-003-00
10506,A6301-0156-00,841,2,臺北市,松山區,A6301-18-002,A6301-18,A6301-003-00
10507,A6301-0157-00,54608,53,臺北市,松山區,A6301-10-006,A6301-10,A6301-003-00
10507,A6301-0158-00,112426,78,臺北市,松山區,A6301-12-005,A6301-12,A6301-010-00
10506,A6301-0158-00,2859,4,臺北市,松山區,A6301-12-005,A6301-12,A6301-010-00
10507,A6301-0159-00,71423,64,臺北市,松山區,A6301-18-003,A6301-18,A6301-003-00
10507,A6301-0160-00,118677,107,臺北市,松山區,A6301-18-004,A6301-18,A6301-003-00
10507,A6301-0161-00,691073,581,臺北市,松山區,A6301-11-005,A6301-11,A6301-006-00
10506,A6301-0161-00,11406,24,臺北市,松山區,A6301-11-005,A6301-11,A6301-006-00
10507,A6301-0162-00,341896,263,臺北市,松山區,A6301-14-003,A6301-14,A6301-016-00
10506,A6301-0162-00,1851,5,臺北市,松山區,A6301-14-003,A6301-14,A6301-016-00
10507,A6301-0164-00,92226,98,臺北市,松山區,A6301-16-008,A6301-16,A6301-007-00
10507,A6301-0165-00,55171,47,臺北市,松山區,A6301-18-001,A6301-18,A6301-003-00
10507,A6301-0166-00,104705,84,臺北市,松山區,A6301-10-008,A6301-10,A6301-003-00
10507,A6301-0167-00,132149,92,臺北市,松山區,A6301-08-007,A6301-08,A6301-007-00
10507,A6301-0168-00,104456,95,臺北市,松山區,A6301-16-005,A6301-16,A6301-007-00
10506,A6301-0168-00,375,1,臺北市,松山區,A6301-16-005,A6301-16,A6301-007-00
10507,A6301-0171-00,59960,3,臺北市,松山區,A6301-08-006,A6301-08,A6301-006-00
10507,A6301-0172-00,583442,703,臺北市,松山區,A6301-17-003,A6301-17,A6301-004-00
10507,A6301-0173-00,167498,115,臺北市,松山區,A6301-17-004,A6301-17,A6301-004-00
10507,A6301-0174-00,70989,67,臺北市,松山區,A6301-17-006,A6301-17,A6301-003-00
10506,A6301-0174-00,1602,1,臺北市,松山區,A6301-17-006,A6301-17,A6301-003-00
10507,A6301-0175-00,294335,158,臺北市,松山區,A6301-14-004,A6301-14,A6301-016-00
10506,A6301-0175-00,80,2,臺北市,松山區,A6301-14-004,A6301-14,A6301-016-00
10507,A6301-0176-00,109016,90,臺北市,松山區,A6301-15-008,A6301-15,A6301-016-00
10507,A6301-0177-00,188693,131,臺北市,松山區,A6301-14-005,A6301-14,A6301-016-00
10506,A6301-0177-00,2622,5,臺北市,松山區,A6301-14-005,A6301-14,A6301-016-00
10507,A6301-0178-00,212329,33,臺北市,松山區,A6301-15-007,A6301-15,A6301-016-00
10507,A6301-0179-00,80795,94,臺北市,松山區,A6301-18-007,A6301-18,A6301-003-00
10507,A6301-0180-00,117736,119,臺北市,松山區,A6301-17-005,A6301-17,A6301-003-00
10506,A6301-0180-00,40,1,臺北市,松山區,A6301-17-005,A6301-17,A6301-003-00
10507,A6301-0181-00,115020,109,臺北市,松山區,A6301-12-007,A6301-12,A6301-010-00
10507,A6301-0182-00,123170,120,臺北市,松山區,A6301-18-005,A6301-18,A6301-003-00
10507,A6301-0183-00,118397,46,臺北市,松山區,A6301-18-006,A6301-18,A6301-003-00
10506,A6301-0183-00,145,1,臺北市,松山區,A6301-18-006,A6301-18,A6301-003-00
10507,A6301-0184-00,87197,70,臺北市,松山區,A6301-14-006,A6301-14,A6301-016-00
10506,A6301-0184-00,557,3,臺北市,松山區,A6301-14-006,A6301-14,A6301-016-00
10507,A6301-0185-00,1238,1,臺北市,松山區,A6301-20-001,A6301-20,A6301-007-00
10506,A6301-0185-00,57794,81,臺北市,松山區,A6301-20-001,A6301-20,A6301-007-00
10507,A6301-0186-00,70387,9,臺北市,松山區,A6301-19-001,A6301-19,A6301-007-00
10506,A6301-0186-00,90774,102,臺北市,松山區,A6301-19-001,A6301-19,A6301-007-00
10507,A6301-0187-00,157677,82,臺北市,松山區,A6301-17-006,A6301-17,A6301-003-00
10507,A6301-0188-00,237204,165,臺北市,松山區,A6301-15-009,A6301-15,A6301-016-00
10506,A6301-0188-00,347,5,臺北市,松山區,A6301-15-009,A6301-15,A6301-016-00
10507,A6301-0189-00,138924,94,臺北市,松山區,A6301-12-008,A6301-12,A6301-010-00
10506,A6301-0189-00,697,1,臺北市,松山區,A6301-12-008,A6301-12,A6301-010-00
10507,A6301-0190-00,48039,12,臺北市,松山區,A6301-19-002,A6301-19,A6301-008-00
10506,A6301-0190-00,163184,163,臺北市,松山區,A6301-19-002,A6301-19,A6301-008-00
10507,A6301-0191-00,76667,51,臺北市,松山區,A6301-18-006,A6301-18,A6301-003-00
10506,A6301-0191-00,1555,1,臺北市,松山區,A6301-18-006,A6301-18,A6301-003-00
10507,A6301-0192-00,35080,32,臺北市,松山區,A6301-12-009,A6301-12,A6301-010-00
10506,A6301-0192-00,294,1,臺北市,松山區,A6301-12-009,A6301-12,A6301-010-00
10507,A6301-0193-00,188733,107,臺北市,松山區,A6301-17-007,A6301-17,A6301-003-00
10507,A6301-0194-00,102135,71,臺北市,松山區,A6301-18-007,A6301-18,A6301-003-00
10507,A6301-0195-00,80,2,臺北市,松山區,A6301-20-001,A6301-20,A6301-007-00
10506,A6301-0195-00,55762,81,臺北市,松山區,A6301-20-001,A6301-20,A6301-007-00
10507,A6301-0196-00,287657,183,臺北市,松山區,A6301-14-007,A6301-14,A6301-016-00
10507,A6301-0197-00,88724,101,臺北市,松山區,A6301-12-009,A6301-12,A6301-010-00
10506,A6301-0197-00,40,1,臺北市,松山區,A6301-12-009,A6301-12,A6301-010-00
10507,A6301-0198-00,400590,182,臺北市,松山區,A6301-14-008,A6301-14,A6301-016-00
10507,A6301-0199-00,137600,77,臺北市,松山區,A6301-12-006,A6301-12,A6301-010-00
10506,A6301-0199-00,1375,2,臺北市,松山區,A6301-12-006,A6301-12,A6301-010-00
10507,A6301-0200-00,177436,127,臺北市,松山區,A6301-18-008,A6301-18,A6301-003-00
10506,A6301-0200-00,40,1,臺北市,松山區,A6301-18-008,A6301-18,A6301-003-00
10506,A6301-0201-00,84039,110,臺北市,松山區,A6301-19-003,A6301-19,A6301-007-00
10507,A6301-0202-00,67061,77,臺北市,松山區,A6301-12-006,A6301-12,A6301-010-00
10507,A6301-0203-00,12233,4,臺北市,松山區,A6301-19-004,A6301-19,A6301-008-00
10506,A6301-0203-00,127212,170,臺北市,松山區,A6301-19-004,A6301-19,A6301-008-00
10507,A6301-0204-00,49165,10,臺北市,松山區,A6301-19-005,A6301-19,A6301-008-00
10506,A6301-0204-00,260247,511,臺北市,松山區,A6301-19-005,A6301-19,A6301-008-00
10507,A6301-0205-00,19482,3,臺北市,松山區,A6301-21-001,A6301-21,A6301-004-00
10506,A6301-0205-00,112658,88,臺北市,松山區,A6301-21-001,A6301-21,A6301-004-00
10507,A6301-0206-00,25819,9,臺北市,松山區,A6301-21-002,A6301-21,A6301-009-00
10506,A6301-0206-00,138224,130,臺北市,松山區,A6301-21-002,A6301-21,A6301-009-00
10507,A6301-0207-00,62936,7,臺北市,松山區,A6301-19-006,A6301-19,A6301-008-00
10506,A6301-0207-00,261150,397,臺北市,松山區,A6301-19-006,A6301-19,A6301-008-00
10507,A6301-0208-00,156582,102,臺北市,松山區,A6301-18-009,A6301-18,A6301-003-00
10506,A6301-0208-00,140,1,臺北市,松山區,A6301-18-009,A6301-18,A6301-003-00
10507,A6301-0209-00,41646,8,臺北市,松山區,A6301-21-003,A6301-21,A6301-004-00
10506,A6301-0209-00,239318,253,臺北市,松山區,A6301-21-003,A6301-21,A6301-004-00
10506,A6301-0210-00,43183,68,臺北市,松山區,A6301-20-002,A6301-20,A6301-007-00
10507,A6301-0211-00,190405,188,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10506,A6301-0211-00,15490,12,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10507,A6301-0212-00,21268,3,臺北市,松山區,A6301-19-007,A6301-19,A6301-008-00
10506,A6301-0212-00,76203,99,臺北市,松山區,A6301-19-007,A6301-19,A6301-008-00
10506,A6301-0213-00,80951,108,臺北市,松山區,A6301-20-002,A6301-20,A6301-007-00
10507,A6301-0214-00,31338,5,臺北市,松山區,A6301-21-004,A6301-21,A6301-004-00
10506,A6301-0214-00,118323,168,臺北市,松山區,A6301-21-004,A6301-21,A6301-004-00
10507,A6301-0215-00,458846,163,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10506,A6301-0215-00,6771,15,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10507,A6301-0216-00,2862,1,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10506,A6301-0216-00,27240,4,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10507,A6301-0217-00,202842,120,臺北市,松山區,A6301-25-001,A6301-25,A6301-010-00
10506,A6301-0217-00,44,2,臺北市,松山區,A6301-25-001,A6301-25,A6301-010-00
10507,A6301-0218-00,518303,129,臺北市,松山區,A6301-15-007,A6301-15,A6301-016-00
10506,A6301-0218-00,8575,5,臺北市,松山區,A6301-15-007,A6301-15,A6301-016-00
10507,A6301-0219-00,93972,11,臺北市,松山區,A6301-22-001,A6301-22,A6301-009-00
10506,A6301-0219-00,105274,88,臺北市,松山區,A6301-22-001,A6301-22,A6301-009-00
10507,A6301-0220-00,13684,3,臺北市,松山區,A6301-23-001,A6301-23,A6301-007-00
10506,A6301-0220-00,67993,94,臺北市,松山區,A6301-23-001,A6301-23,A6301-007-00
10507,A6301-0221-00,37008,8,臺北市,松山區,A6301-22-002,A6301-22,A6301-009-00
10506,A6301-0221-00,123815,116,臺北市,松山區,A6301-22-002,A6301-22,A6301-009-00
10507,A6301-0222-00,170009,134,臺北市,松山區,A6301-25-002,A6301-25,A6301-010-00
10506,A6301-0222-00,1155,3,臺北市,松山區,A6301-25-002,A6301-25,A6301-010-00
10507,A6301-0223-00,56402,10,臺北市,松山區,A6301-30-001,A6301-30,A6301-009-00
10506,A6301-0223-00,149730,132,臺北市,松山區,A6301-30-001,A6301-30,A6301-009-00
10507,A6301-0224-00,9398,2,臺北市,松山區,A6301-21-005,A6301-21,A6301-004-00
10506,A6301-0224-00,111324,85,臺北市,松山區,A6301-21-005,A6301-21,A6301-004-00
10507,A6301-0225-00,13795,3,臺北市,松山區,A6301-22-003,A6301-22,A6301-009-00
10506,A6301-0225-00,87935,66,臺北市,松山區,A6301-22-003,A6301-22,A6301-009-00
10507,A6301-0226-00,256503,98,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10507,A6301-0227-00,83,1,臺北市,松山區,A6301-20-003,A6301-20,A6301-007-00
10506,A6301-0227-00,83035,142,臺北市,松山區,A6301-20-003,A6301-20,A6301-007-00
10507,A6301-0228-00,162082,74,臺北市,松山區,A6301-25-003,A6301-25,A6301-010-00
10506,A6301-0228-00,40,1,臺北市,松山區,A6301-25-003,A6301-25,A6301-010-00
10507,A6301-0229-00,131857,48,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10506,A6301-0229-00,160,4,臺北市,松山區,A6301-13-007,A6301-13,A6301-016-00
10507,A6301-0230-00,14009,2,臺北市,松山區,A6301-23-002,A6301-23,A6301-008-00
10506,A6301-0230-00,86712,117,臺北市,松山區,A6301-23-002,A6301-23,A6301-008-00
10507,A6301-0231-00,11365,3,臺北市,松山區,A6301-21-006,A6301-21,A6301-009-00
10506,A6301-0231-00,104062,85,臺北市,松山區,A6301-21-006,A6301-21,A6301-009-00
10507,A6301-0232-00,163439,71,臺北市,松山區,A6301-24-002,A6301-24,A6301-013-00
10507,A6301-0233-00,365920,160,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10506,A6301-0233-00,586,1,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10506,A6301-0234-00,64157,45,臺北市,松山區,A6301-27-001,A6301-27,A6301-008-00
10507,A6301-0235-00,22526,2,臺北市,松山區,A6301-23-003,A6301-23,A6301-007-00
10506,A6301-0235-00,69896,92,臺北市,松山區,A6301-23-003,A6301-23,A6301-007-00
10507,A6301-0236-00,159114,120,臺北市,松山區,A6301-24-001,A6301-24,A6301-013-00
10507,A6301-0237-00,15816,4,臺北市,松山區,A6301-26-001,A6301-26,A6301-004-00
10506,A6301-0237-00,107082,135,臺北市,松山區,A6301-26-001,A6301-26,A6301-004-00
10507,A6301-0238-00,12880,3,臺北市,松山區,A6301-27-002,A6301-27,A6301-008-00
10506,A6301-0238-00,130621,204,臺北市,松山區,A6301-27-002,A6301-27,A6301-008-00
10507,A6301-0239-00,192346,94,臺北市,松山區,A6301-24-003,A6301-24,A6301-010-00
10506,A6301-0239-00,1074,2,臺北市,松山區,A6301-24-003,A6301-24,A6301-010-00
10507,A6301-0240-00,7905,2,臺北市,松山區,A6301-23-004,A6301-23,A6301-008-00
10506,A6301-0240-00,83540,105,臺北市,松山區,A6301-23-004,A6301-23,A6301-008-00
10507,A6301-0241-00,16817,3,臺北市,松山區,A6301-26-002,A6301-26,A6301-004-00
10506,A6301-0241-00,109319,128,臺北市,松山區,A6301-26-002,A6301-26,A6301-004-00
10507,A6301-0242-00,2460,1,臺北市,松山區,A6301-27-001,A6301-27,A6301-008-00
10506,A6301-0242-00,35592,44,臺北市,松山區,A6301-27-001,A6301-27,A6301-008-00
10507,A6301-0243-00,40,1,臺北市,松山區,A6301-30-003,A6301-30,A6301-009-00
10506,A6301-0243-00,49265,53,臺北市,松山區,A6301-30-003,A6301-30,A6301-009-00
10507,A6301-0244-00,1272,1,臺北市,松山區,A6301-22-004,A6301-22,A6301-009-00
10506,A6301-0244-00,159826,223,臺北市,松山區,A6301-22-004,A6301-22,A6301-009-00
10507,A6301-0245-00,11181,3,臺北市,松山區,A6301-23-005,A6301-23,A6301-007-00
10506,A6301-0245-00,59814,83,臺北市,松山區,A6301-23-005,A6301-23,A6301-007-00
10507,A6301-0246-00,2852,1,臺北市,松山區,A6301-20-004,A6301-20,A6301-007-00
10506,A6301-0246-00,102263,119,臺北市,松山區,A6301-20-004,A6301-20,A6301-007-00
10507,A6301-0247-00,76111,70,臺北市,松山區,A6301-24-002,A6301-24,A6301-013-00
10506,A6301-0247-00,3041,1,臺北市,松山區,A6301-24-002,A6301-24,A6301-013-00
10507,A6301-0248-00,20631,4,臺北市,松山區,A6301-30-002,A6301-30,A6301-009-00
10506,A6301-0248-00,76419,95,臺北市,松山區,A6301-30-002,A6301-30,A6301-009-00
10507,A6301-0249-00,255900,7,臺北市,松山區,A6301-25-003,A6301-25,A6301-010-00
10506,A6301-0249-00,3040,2,臺北市,松山區,A6301-25-003,A6301-25,A6301-010-00
10507,A6301-0250-00,30784,6,臺北市,松山區,A6301-23-006,A6301-23,A6301-007-00
10506,A6301-0250-00,106280,125,臺北市,松山區,A6301-23-006,A6301-23,A6301-007-00
10507,A6301-0251-00,4251,5,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10506,A6301-0251-00,1167,5,臺北市,松山區,A6301-25-004,A6301-25,A6301-010-00
10506,A6301-0252-00,68345,88,臺北市,松山區,A6301-22-005,A6301-22,A6301-009-00
10507,A6301-0253-00,100398,102,臺北市,松山區,A6301-24-004,A6301-24,A6301-013-00
10506,A6301-0254-00,70938,95,臺北市,松山區,A6301-26-003,A6301-26,A6301-004-00
10507,A6301-0255-00,3670,1,臺北市,松山區,A6301-23-007,A6301-23,A6301-008-00
10506,A6301-0255-00,55184,76,臺北市,松山區,A6301-23-007,A6301-23,A6301-008-00
10507,A6301-0256-00,4357,1,臺北市,松山區,A6301-22-006,A6301-22,A6301-009-00
10506,A6301-0256-00,66659,86,臺北市,松山區,A6301-22-006,A6301-22,A6301-009-00
10507,A6301-0257-00,79988,69,臺北市,松山區,A6301-24-005,A6301-24,A6301-010-00
10507,A6301-0258-00,6429,2,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10506,A6301-0258-00,81534,89,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10507,A6301-0259-00,113654,11,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10506,A6301-0259-00,268768,156,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10506,A6301-0260-00,73589,104,臺北市,松山區,A6301-27-003,A6301-27,A6301-008-00
10507,A6301-0261-00,34457,9,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10506,A6301-0261-00,131885,20,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10507,A6301-0262-00,64707,68,臺北市,松山區,A6301-28-001,A6301-28,A6301-013-00
10507,A6301-0263-00,5988,2,臺北市,松山區,A6301-26-004,A6301-26,A6301-004-00
10506,A6301-0263-00,99930,143,臺北市,松山區,A6301-26-004,A6301-26,A6301-004-00
10507,A6301-0264-00,10562,3,臺北市,松山區,A6301-23-007,A6301-23,A6301-008-00
10506,A6301-0264-00,61471,74,臺北市,松山區,A6301-23-007,A6301-23,A6301-008-00
10507,A6301-0265-00,40,1,臺北市,松山區,A6301-21-007,A6301-21,A6301-009-00
10506,A6301-0265-00,80722,92,臺北市,松山區,A6301-21-007,A6301-21,A6301-009-00
10507,A6301-0266-00,11396,1,臺北市,松山區,A6301-20-005,A6301-20,A6301-020-00
10506,A6301-0266-00,91219,130,臺北市,松山區,A6301-20-005,A6301-20,A6301-020-00
10507,A6301-0267-00,187454,15,臺北市,松山區,A6301-35-001,A6301-35,A6301-035-00
10506,A6301-0267-00,515656,220,臺北市,松山區,A6301-35-001,A6301-35,A6301-035-00
10507,A6301-0268-00,50605,56,臺北市,松山區,A6301-24-006,A6301-24,A6301-013-00
10507,A6301-0269-00,40,2,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10506,A6301-0269-00,28515,35,臺北市,松山區,A6301-16-007,A6301-16,A6301-007-00
10507,A6301-0270-00,8490,2,臺北市,松山區,A6301-27-003,A6301-27,A6301-008-00
10506,A6301-0270-00,43900,52,臺北市,松山區,A6301-27-003,A6301-27,A6301-008-00
10507,A6301-0271-00,114348,112,臺北市,松山區,A6301-24-007,A6301-24,A6301-013-00
10506,A6301-0271-00,1178,2,臺北市,松山區,A6301-24-007,A6301-24,A6301-013-00
10507,A6301-0272-00,33898,5,臺北市,松山區,A6301-21-008,A6301-21,A6301-009-00
10506,A6301-0272-00,66848,74,臺北市,松山區,A6301-21-008,A6301-21,A6301-009-00
10506,A6301-0273-00,101333,110,臺北市,松山區,A6301-23-008,A6301-23,A6301-020-00
10507,A6301-0274-00,22506,3,臺北市,松山區,A6301-26-005,A6301-26,A6301-004-00
10506,A6301-0274-00,98178,121,臺北市,松山區,A6301-26-005,A6301-26,A6301-004-00
10507,A6301-0275-00,26336,4,臺北市,松山區,A6301-20-006,A6301-20,A6301-020-00
10506,A6301-0275-00,129646,161,臺北市,松山區,A6301-20-006,A6301-20,A6301-020-00
10507,A6301-0276-00,115790,94,臺北市,松山區,A6301-24-008,A6301-24,A6301-013-00
10506,A6301-0276-00,498,1,臺北市,松山區,A6301-24-008,A6301-24,A6301-013-00
10507,A6301-0277-00,4814,2,臺北市,松山區,A6301-21-008,A6301-21,A6301-009-00
10507,A6301-0278-00,32920,7,臺北市,松山區,A6301-25-003,A6301-25,A6301-010-00
10507,A6301-0279-00,3002,2,臺北市,松山區,A6301-20-007,A6301-20,A6301-020-00
10506,A6301-0279-00,104078,111,臺北市,松山區,A6301-20-007,A6301-20,A6301-020-00
10507,A6301-0280-00,102317,6,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10506,A6301-0280-00,55273,66,臺北市,松山區,A6301-29-001,A6301-29,A6301-035-00
10507,A6301-0281-00,121347,116,臺北市,松山區,A6301-28-002,A6301-28,A6301-013-00
10507,A6301-0282-00,3987,69,臺北市,松山區,A6301-20-008,A6301-20,A6301-020-00
10506,A6301-0282-00,79202,113,臺北市,松山區,A6301-20-008,A6301-20,A6301-020-00
10507,A6301-0283-00,143,1,臺北市,松山區,A6301-22-007,A6301-22,A6301-009-00
10506,A6301-0283-00,101824,118,臺北市,松山區,A6301-22-007,A6301-22,A6301-009-00
10507,A6301-0284-00,122420,9,臺北市,松山區,A6301-35-001,A6301-35,A6301-035-00
10506,A6301-0284-00,644543,123,臺北市,松山區,A6301-35-001,A6301-35,A6301-035-00
10506,A6301-0286-00,69449,78,臺北市,松山區,A6301-22-008,A6301-22,A6301-009-00
10507,A6301-0286-00,585,1,臺北市,松山區,A6301-22-008,A6301-22,A6301-009-00
