"縣市","行政區域","售電量度數","統計年月","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得平均數","綜合所得中位數","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","每戶平均用電度數","每人平均用電度數"
"高雄市","左營區聖西里",115904,10407,363,0.0496,0.2121,0.7383,"71","48405","682","511",173,381,0.4252,0.5748,0.105,0.294,0.4016,0.1995,0,0,0,0,1,82,47.67,669.97,304.21
"高雄市","左營區尾北里",1654179,10407,3488,0.0513,0.2113,0.7374,"849","635603","749","578",1582,3857,0.4846,0.5154,0.1646,0.3,0.3928,0.1426,5,2,3,5,1,893,56.84,1045.63,428.88
"高雄市","左營區尾南里",345516,10407,768,0.0247,0.1589,0.8164,"160","97763","611","462",372,824,0.483,0.517,0.1335,0.2439,0.4138,0.2087,0,0,0,1,0,182,49.46,928.81,419.32
"高雄市","左營區尾西里",554317,10407,1117,0.0474,0.2104,0.7422,"299","195973","655","511",479,1223,0.4988,0.5012,0.1431,0.26,0.3925,0.2044,0,0,0,2,0,276,57.98,1157.24,453.24
"高雄市","左營區祥和里",125560,10407,417,0.0288,0.1271,0.8441,"66","44137","669","610",228,445,0.4944,0.5056,0.1438,0.1371,0.4315,0.2876,0,0,0,0,0,107,47.14,550.7,282.16
"高雄市","左營區新光里",5850493,10407,13213,0.0992,0.2905,0.6103,"4304","4395420","1021","746",6005,16120,0.521,0.479,0.2781,0.2713,0.3782,0.0725,18,7,11,7,4,3822,63.65,974.27,362.93
"高雄市","左營區新上里",14374082,10407,25776,0.1108,0.3233,0.5659,"8358","9664150","1156","779",11831,30240,0.5283,0.4717,0.2478,0.2777,0.3978,0.0767,35,21,14,23,8,7444,62.65,1214.95,475.33
"高雄市","左營區新下里",5974555,10407,13081,0.0985,0.2996,0.6019,"4244","4375513","1031","738",6022,15160,0.5265,0.4735,0.238,0.2724,0.3967,0.0929,16,6,10,9,6,3735,61.69,992.12,394.1
"高雄市","左營區新中里",2298174,10407,5063,0.0683,0.2443,0.6873,"1548","1362923","880","602",2033,5956,0.5,0.5,0.2312,0.2898,0.3764,0.1026,6,2,4,2,0,1325,65.17,1130.43,385.86
"高雄市","左營區永清里",287320,10407,937,0.0416,0.2113,0.7471,"323","330707","925","747.5",497,1254,0.4745,0.5255,0.3046,0.3947,0.1978,0.1029,4,2,2,1,2,329,66.87,578.11,229.12
"高雄市","左營區中北里",229604,10407,664,0.0196,0.1717,0.8087,"159","118474","745","533",284,724,0.5083,0.4917,0.1547,0.2514,0.3895,0.2044,0,0,0,0,0,145,51.24,808.46,317.13
"高雄市","左營區中南里",247395,10407,565,0.0319,0.1593,0.8088,"114","81032","711","526",256,609,0.4302,0.5698,0.1363,0.2759,0.3924,0.1954,0,0,0,0,0,136,53.13,966.39,406.23
"高雄市","左營區自助里",222394,10407,406,0.0567,0.33,0.6133,"143","108906","762","631",192,450,0.4756,0.5244,0.1467,0.3333,0.4067,0.1133,0,0,0,0,0,101,52.88,1158.3,494.21
